Year,Country,Region,Crop_Type,Average_Temperature_C,Total_Precipitation_mm,CO2_Emissions_MT,Crop_Yield_MT_per_HA,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_KG_per_HA,Fertilizer_Use_KG_per_HA,Soil_Health_Index,Adaptation_Strategies,Economic_Impact_Million_USD,Producer_Price(USD/tonne)
2011,Russia,Siberian,Wheat,25.83,219.04,10.66,2.763,7,65.99,15.91,72.55,76.31,Crop Rotation,1293.08,4809.0
2011,Russia,Siberian,Wheat,25.83,219.04,10.66,2.763,7,65.99,15.91,72.55,76.31,Crop Rotation,1293.08,4626.0
2011,Russia,Siberian,Wheat,25.83,219.04,10.66,2.763,7,65.99,15.91,72.55,76.31,Crop Rotation,1293.08,4761.0
2011,Russia,Siberian,Wheat,25.83,219.04,10.66,2.763,7,65.99,15.91,72.55,76.31,Crop Rotation,1293.08,5108.0
2011,Russia,Siberian,Wheat,25.83,219.04,10.66,2.763,7,65.99,15.91,72.55,76.31,Crop Rotation,1293.08,173.8
2013,Brazil,North,Rice,5.71,1076.62,7.15,2.91,2,71.09,43.68,50.68,37.8,Crop Rotation,583.79,779.2
2013,Brazil,North,Rice,5.71,1076.62,7.15,2.91,2,71.09,43.68,50.68,37.8,Crop Rotation,583.79,779.2
2013,Brazil,North,Rice,5.71,1076.62,7.15,2.91,2,71.09,43.68,50.68,37.8,Crop Rotation,583.79,361.4
1999,India,West Bengal,Rice,8.65,1507.57,19.21,0.8370000000000001,1,78.47,15.17,83.65,30.48,Organic Farming,256.15,6224.0
1999,India,West Bengal,Rice,8.65,1507.57,19.21,0.8370000000000001,1,78.47,15.17,83.65,30.48,Organic Farming,256.15,6224.0
1999,India,West Bengal,Rice,8.65,1507.57,19.21,0.8370000000000001,1,78.47,15.17,83.65,30.48,Organic Farming,256.15,144.6
1996,Brazil,South,Barley,28.2,1029.44,16.9,1.683,1,23.7,40.87,17.73,74.76,Organic Farming,829.0,165.0
1996,Brazil,South,Barley,28.2,1029.44,16.9,1.683,1,23.7,40.87,17.73,74.76,Organic Farming,829.0,165.0
1996,Brazil,South,Barley,28.2,1029.44,16.9,1.683,1,23.7,40.87,17.73,74.76,Organic Farming,829.0,164.2
1994,China,South,Barley,27.26,1477.91,10.42,3.57,1,16.31,42.36,58.13,54.28,Organic Farming,784.01,1065.0
1994,China,South,Barley,27.26,1477.91,10.42,3.57,1,16.31,42.36,58.13,54.28,Organic Farming,784.01,1065.0
1994,China,South,Barley,27.26,1477.91,10.42,3.57,1,16.31,42.36,58.13,54.28,Organic Farming,784.01,123.6
1995,Nigeria,South West,Wheat,18.58,1584.28,13.79,4.24,7,32.0,14.06,83.93,32.5,Crop Rotation,850.56,20210.0
1995,Nigeria,South West,Wheat,18.58,1584.28,13.79,4.24,7,32.0,14.06,83.93,32.5,Crop Rotation,850.56,20210.0
1995,Nigeria,South West,Wheat,18.58,1584.28,13.79,4.24,7,32.0,14.06,83.93,32.5,Crop Rotation,850.56,329.1
2003,India,Tamil Nadu,Wheat,15.96,1436.95,17.8,4.068,5,15.46,46.39,77.64,36.63,Water Management,827.92,6980.0
2003,India,Tamil Nadu,Wheat,15.96,1436.95,17.8,4.068,5,15.46,46.39,77.64,36.63,Water Management,827.92,6980.0
2003,India,Tamil Nadu,Wheat,15.96,1436.95,17.8,4.068,5,15.46,46.39,77.64,36.63,Water Management,827.92,149.8
2012,USA,West,Barley,-1.22,1717.79,19.5,1.746,6,10.53,26.9,39.19,78.38,Drought-resistant Crops,323.01,295.0
2012,USA,West,Barley,-1.22,1717.79,19.5,1.746,6,10.53,26.9,39.19,78.38,Drought-resistant Crops,323.01,250.0
2012,USA,West,Barley,-1.22,1717.79,19.5,1.746,6,10.53,26.9,39.19,78.38,Drought-resistant Crops,323.01,248.0
2012,USA,West,Barley,-1.22,1717.79,19.5,1.746,6,10.53,26.9,39.19,78.38,Drought-resistant Crops,323.01,245.0
2012,USA,West,Barley,-1.22,1717.79,19.5,1.746,6,10.53,26.9,39.19,78.38,Drought-resistant Crops,323.01,261.0
2012,USA,West,Barley,-1.22,1717.79,19.5,1.746,6,10.53,26.9,39.19,78.38,Drought-resistant Crops,323.01,263.0
2012,USA,West,Barley,-1.22,1717.79,19.5,1.746,6,10.53,26.9,39.19,78.38,Drought-resistant Crops,323.01,254.0
2012,USA,West,Barley,-1.22,1717.79,19.5,1.746,6,10.53,26.9,39.19,78.38,Drought-resistant Crops,323.01,287.0
2012,USA,West,Barley,-1.22,1717.79,19.5,1.746,6,10.53,26.9,39.19,78.38,Drought-resistant Crops,323.01,300.0
2012,USA,West,Barley,-1.22,1717.79,19.5,1.746,6,10.53,26.9,39.19,78.38,Drought-resistant Crops,323.01,295.0
2012,USA,West,Barley,-1.22,1717.79,19.5,1.746,6,10.53,26.9,39.19,78.38,Drought-resistant Crops,323.01,298.0
2012,USA,West,Barley,-1.22,1717.79,19.5,1.746,6,10.53,26.9,39.19,78.38,Drought-resistant Crops,323.01,298.0
2012,USA,West,Barley,-1.22,1717.79,19.5,1.746,6,10.53,26.9,39.19,78.38,Drought-resistant Crops,323.01,296.0
2012,USA,West,Barley,-1.22,1717.79,19.5,1.746,6,10.53,26.9,39.19,78.38,Drought-resistant Crops,323.01,295.0
2012,USA,West,Barley,-1.22,1717.79,19.5,1.746,6,10.53,26.9,39.19,78.38,Drought-resistant Crops,323.01,295.0
1995,USA,West,Rice,32.72,373.89,4.9,3.5370000000000004,10,76.56,39.17,34.63,52.85,Water Management,629.26,202.0
1995,USA,West,Rice,32.72,373.89,4.9,3.5370000000000004,10,76.56,39.17,34.63,52.85,Water Management,629.26,202.0
1995,USA,West,Rice,32.72,373.89,4.9,3.5370000000000004,10,76.56,39.17,34.63,52.85,Water Management,629.26,202.0
2001,China,Central,Rice,-3.13,789.75,19.65,1.341,9,60.44,44.0,86.71,80.59,No Adaptation,418.14,1256.0
2001,China,Central,Rice,-3.13,789.75,19.65,1.341,9,60.44,44.0,86.71,80.59,No Adaptation,418.14,1256.0
2001,China,Central,Rice,-3.13,789.75,19.65,1.341,9,60.44,44.0,86.71,80.59,No Adaptation,418.14,151.7
2008,France,Nouvelle-Aquitaine,Rice,3.99,2256.95,27.93,1.1700000000000002,2,74.84,44.1,33.97,85.71,Water Management,435.11,293.2
2008,France,Nouvelle-Aquitaine,Rice,3.99,2256.95,27.93,1.1700000000000002,2,74.84,44.1,33.97,85.71,Water Management,435.11,293.2
2008,France,Nouvelle-Aquitaine,Rice,3.99,2256.95,27.93,1.1700000000000002,2,74.84,44.1,33.97,85.71,Water Management,435.11,429.5
2007,Brazil,South,Wheat,6.51,2061.42,29.55,1.143,8,24.43,8.6,24.9,40.26,No Adaptation,441.87,441.7
2007,Brazil,South,Wheat,6.51,2061.42,29.55,1.143,8,24.43,8.6,24.9,40.26,No Adaptation,441.87,441.7
2007,Brazil,South,Wheat,6.51,2061.42,29.55,1.143,8,24.43,8.6,24.9,40.26,No Adaptation,441.87,226.9
2007,Canada,Quebec,Barley,22.83,1047.58,11.94,1.08,3,82.19,15.07,24.41,90.42,No Adaptation,343.79,165.0
2007,Canada,Quebec,Barley,22.83,1047.58,11.94,1.08,3,82.19,15.07,24.41,90.42,No Adaptation,343.79,165.0
2007,Canada,Quebec,Barley,22.83,1047.58,11.94,1.08,3,82.19,15.07,24.41,90.42,No Adaptation,343.79,153.6
2021,France,Nouvelle-Aquitaine,Wheat,3.21,906.31,11.94,1.84,0,31.11,4.08,70.05,84.32,Water Management,286.51,219.4
2021,France,Nouvelle-Aquitaine,Wheat,3.21,906.31,11.94,1.84,0,31.11,4.08,70.05,84.32,Water Management,286.51,207.0
2021,France,Nouvelle-Aquitaine,Wheat,3.21,906.31,11.94,1.84,0,31.11,4.08,70.05,84.32,Water Management,286.51,208.1
2021,France,Nouvelle-Aquitaine,Wheat,3.21,906.31,11.94,1.84,0,31.11,4.08,70.05,84.32,Water Management,286.51,203.3
2021,France,Nouvelle-Aquitaine,Wheat,3.21,906.31,11.94,1.84,0,31.11,4.08,70.05,84.32,Water Management,286.51,199.1
2021,France,Nouvelle-Aquitaine,Wheat,3.21,906.31,11.94,1.84,0,31.11,4.08,70.05,84.32,Water Management,286.51,199.6
2021,France,Nouvelle-Aquitaine,Wheat,3.21,906.31,11.94,1.84,0,31.11,4.08,70.05,84.32,Water Management,286.51,191.4
2021,France,Nouvelle-Aquitaine,Wheat,3.21,906.31,11.94,1.84,0,31.11,4.08,70.05,84.32,Water Management,286.51,192.5
2021,France,Nouvelle-Aquitaine,Wheat,3.21,906.31,11.94,1.84,0,31.11,4.08,70.05,84.32,Water Management,286.51,220.8
2021,France,Nouvelle-Aquitaine,Wheat,3.21,906.31,11.94,1.84,0,31.11,4.08,70.05,84.32,Water Management,286.51,229.5
2021,France,Nouvelle-Aquitaine,Wheat,3.21,906.31,11.94,1.84,0,31.11,4.08,70.05,84.32,Water Management,286.51,249.1
2021,France,Nouvelle-Aquitaine,Wheat,3.21,906.31,11.94,1.84,0,31.11,4.08,70.05,84.32,Water Management,286.51,268.6
2021,France,Nouvelle-Aquitaine,Wheat,3.21,906.31,11.94,1.84,0,31.11,4.08,70.05,84.32,Water Management,286.51,258.0
2021,France,Nouvelle-Aquitaine,Wheat,3.21,906.31,11.94,1.84,0,31.11,4.08,70.05,84.32,Water Management,286.51,219.4
2021,France,Nouvelle-Aquitaine,Wheat,3.21,906.31,11.94,1.84,0,31.11,4.08,70.05,84.32,Water Management,286.51,259.5
1997,Brazil,South,Wheat,4.97,295.72,15.89,1.881,7,92.69,28.94,71.69,37.47,Water Management,299.5,150.0
1997,Brazil,South,Wheat,4.97,295.72,15.89,1.881,7,92.69,28.94,71.69,37.47,Water Management,299.5,150.0
1997,Brazil,South,Wheat,4.97,295.72,15.89,1.881,7,92.69,28.94,71.69,37.47,Water Management,299.5,139.1
2002,Argentina,Northwest,Rice,31.56,2733.15,11.34,1.66,5,73.41,20.61,5.16,54.39,Crop Rotation,365.69,383.0
2002,Argentina,Northwest,Rice,31.56,2733.15,11.34,1.66,5,73.41,20.61,5.16,54.39,Crop Rotation,365.69,383.0
2002,Argentina,Northwest,Rice,31.56,2733.15,11.34,1.66,5,73.41,20.61,5.16,54.39,Crop Rotation,365.69,125.0
2001,France,Ile-de-France,Wheat,18.47,947.69,24.16,1.521,0,13.12,3.27,14.01,46.66,Drought-resistant Crops,371.88,709.0
2001,France,Ile-de-France,Wheat,18.47,947.69,24.16,1.521,0,13.12,3.27,14.01,46.66,Drought-resistant Crops,371.88,108.1
2001,France,Ile-de-France,Wheat,18.47,947.69,24.16,1.521,0,13.12,3.27,14.01,46.66,Drought-resistant Crops,371.88,96.7
2006,USA,Northeast,Rice,21.24,1347.63,23.99,2.646,2,70.63,30.17,58.43,36.72,Water Management,866.92,220.0
2006,USA,Northeast,Rice,21.24,1347.63,23.99,2.646,2,70.63,30.17,58.43,36.72,Water Management,866.92,220.0
2006,USA,Northeast,Rice,21.24,1347.63,23.99,2.646,2,70.63,30.17,58.43,36.72,Water Management,866.92,220.0
1991,USA,Northeast,Rice,9.43,233.94,6.02,2.1870000000000003,10,62.56,26.76,98.94,48.7,Drought-resistant Crops,282.73,167.0
1991,USA,Northeast,Rice,9.43,233.94,6.02,2.1870000000000003,10,62.56,26.76,98.94,48.7,Drought-resistant Crops,282.73,167.0
1991,USA,Northeast,Rice,9.43,233.94,6.02,2.1870000000000003,10,62.56,26.76,98.94,48.7,Drought-resistant Crops,282.73,167.0
1993,Brazil,Northeast,Wheat,5.41,1462.56,6.12,0.69,6,34.94,43.08,5.64,90.62,Organic Farming,292.85,10577.0
1993,Brazil,Northeast,Wheat,5.41,1462.56,6.12,0.69,6,34.94,43.08,5.64,90.62,Organic Farming,292.85,3.8
1993,Brazil,Northeast,Wheat,5.41,1462.56,6.12,0.69,6,34.94,43.08,5.64,90.62,Organic Farming,292.85,100.4
2010,France,Nouvelle-Aquitaine,Rice,11.18,2012.83,10.96,1.61,2,11.31,45.06,71.95,51.65,Water Management,357.67,302.8
2010,France,Nouvelle-Aquitaine,Rice,11.18,2012.83,10.96,1.61,2,11.31,45.06,71.95,51.65,Water Management,357.67,302.8
2010,France,Nouvelle-Aquitaine,Rice,11.18,2012.83,10.96,1.61,2,11.31,45.06,71.95,51.65,Water Management,357.67,401.4
1993,France,Ile-de-France,Barley,11.9,1462.82,18.18,4.131,9,61.58,11.28,21.55,41.59,No Adaptation,1405.06,816.0
1993,France,Ile-de-France,Barley,11.9,1462.82,18.18,4.131,9,61.58,11.28,21.55,41.59,No Adaptation,1405.06,124.4
1993,France,Ile-de-France,Barley,11.9,1462.82,18.18,4.131,9,61.58,11.28,21.55,41.59,No Adaptation,1405.06,144.1
2004,France,Nouvelle-Aquitaine,Rice,11.7,1771.35,15.04,4.059,2,37.91,46.07,56.72,65.17,Crop Rotation,1190.48,129.9
2004,France,Nouvelle-Aquitaine,Rice,11.7,1771.35,15.04,4.059,2,37.91,46.07,56.72,65.17,Crop Rotation,1190.48,129.9
2004,France,Nouvelle-Aquitaine,Rice,11.7,1771.35,15.04,4.059,2,37.91,46.07,56.72,65.17,Crop Rotation,1190.48,161.3
1999,China,South,Rice,11.21,2737.71,10.4,2.28,1,35.15,18.47,51.17,97.38,Crop Rotation,901.25,1950.0
1999,China,South,Rice,11.21,2737.71,10.4,2.28,1,35.15,18.47,51.17,97.38,Crop Rotation,901.25,1950.0
1999,China,South,Rice,11.21,2737.71,10.4,2.28,1,35.15,18.47,51.17,97.38,Crop Rotation,901.25,235.6
1994,Canada,Prairies,Barley,5.47,553.04,28.94,0.648,0,85.03,15.95,11.2,76.12,No Adaptation,175.39,73.0
1994,Canada,Prairies,Barley,5.47,553.04,28.94,0.648,0,85.03,15.95,11.2,76.12,No Adaptation,175.39,73.0
1994,Canada,Prairies,Barley,5.47,553.04,28.94,0.648,0,85.03,15.95,11.2,76.12,No Adaptation,175.39,53.5
2020,Canada,Quebec,Wheat,21.59,963.64,24.68,1.1700000000000002,8,85.43,30.17,7.2,87.66,Organic Farming,316.99,243.9
2020,Canada,Quebec,Wheat,21.59,963.64,24.68,1.1700000000000002,8,85.43,30.17,7.2,87.66,Organic Farming,316.99,234.3
2020,Canada,Quebec,Wheat,21.59,963.64,24.68,1.1700000000000002,8,85.43,30.17,7.2,87.66,Organic Farming,316.99,234.3
2020,Canada,Quebec,Wheat,21.59,963.64,24.68,1.1700000000000002,8,85.43,30.17,7.2,87.66,Organic Farming,316.99,236.1
2020,Canada,Quebec,Wheat,21.59,963.64,24.68,1.1700000000000002,8,85.43,30.17,7.2,87.66,Organic Farming,316.99,240.3
2020,Canada,Quebec,Wheat,21.59,963.64,24.68,1.1700000000000002,8,85.43,30.17,7.2,87.66,Organic Farming,316.99,243.9
2020,Canada,Quebec,Wheat,21.59,963.64,24.68,1.1700000000000002,8,85.43,30.17,7.2,87.66,Organic Farming,316.99,239.5
2020,Canada,Quebec,Wheat,21.59,963.64,24.68,1.1700000000000002,8,85.43,30.17,7.2,87.66,Organic Farming,316.99,245.8
2020,Canada,Quebec,Wheat,21.59,963.64,24.68,1.1700000000000002,8,85.43,30.17,7.2,87.66,Organic Farming,316.99,238.0
2020,Canada,Quebec,Wheat,21.59,963.64,24.68,1.1700000000000002,8,85.43,30.17,7.2,87.66,Organic Farming,316.99,243.0
2020,Canada,Quebec,Wheat,21.59,963.64,24.68,1.1700000000000002,8,85.43,30.17,7.2,87.66,Organic Farming,316.99,251.2
2020,Canada,Quebec,Wheat,21.59,963.64,24.68,1.1700000000000002,8,85.43,30.17,7.2,87.66,Organic Farming,316.99,257.1
2020,Canada,Quebec,Wheat,21.59,963.64,24.68,1.1700000000000002,8,85.43,30.17,7.2,87.66,Organic Farming,316.99,259.9
2020,Canada,Quebec,Wheat,21.59,963.64,24.68,1.1700000000000002,8,85.43,30.17,7.2,87.66,Organic Farming,316.99,243.9
2020,Canada,Quebec,Wheat,21.59,963.64,24.68,1.1700000000000002,8,85.43,30.17,7.2,87.66,Organic Farming,316.99,181.9
2022,China,East,Wheat,-0.33,1478.74,9.55,0.57,2,36.9,49.99,77.22,88.87,Crop Rotation,148.75,2826.2
2022,China,East,Wheat,-0.33,1478.74,9.55,0.57,2,36.9,49.99,77.22,88.87,Crop Rotation,148.75,2640.8
2022,China,East,Wheat,-0.33,1478.74,9.55,0.57,2,36.9,49.99,77.22,88.87,Crop Rotation,148.75,2689.0
2022,China,East,Wheat,-0.33,1478.74,9.55,0.57,2,36.9,49.99,77.22,88.87,Crop Rotation,148.75,2767.0
2022,China,East,Wheat,-0.33,1478.74,9.55,0.57,2,36.9,49.99,77.22,88.87,Crop Rotation,148.75,2761.2
2022,China,East,Wheat,-0.33,1478.74,9.55,0.57,2,36.9,49.99,77.22,88.87,Crop Rotation,148.75,2785.6
2022,China,East,Wheat,-0.33,1478.74,9.55,0.57,2,36.9,49.99,77.22,88.87,Crop Rotation,148.75,2777.8
2022,China,East,Wheat,-0.33,1478.74,9.55,0.57,2,36.9,49.99,77.22,88.87,Crop Rotation,148.75,2846.2
2022,China,East,Wheat,-0.33,1478.74,9.55,0.57,2,36.9,49.99,77.22,88.87,Crop Rotation,148.75,2894.4
2022,China,East,Wheat,-0.33,1478.74,9.55,0.57,2,36.9,49.99,77.22,88.87,Crop Rotation,148.75,2889.0
2022,China,East,Wheat,-0.33,1478.74,9.55,0.57,2,36.9,49.99,77.22,88.87,Crop Rotation,148.75,2924.4
2022,China,East,Wheat,-0.33,1478.74,9.55,0.57,2,36.9,49.99,77.22,88.87,Crop Rotation,148.75,2974.4
2022,China,East,Wheat,-0.33,1478.74,9.55,0.57,2,36.9,49.99,77.22,88.87,Crop Rotation,148.75,2965.0
2022,China,East,Wheat,-0.33,1478.74,9.55,0.57,2,36.9,49.99,77.22,88.87,Crop Rotation,148.75,2826.2
2022,China,East,Wheat,-0.33,1478.74,9.55,0.57,2,36.9,49.99,77.22,88.87,Crop Rotation,148.75,419.5
2005,China,East,Wheat,12.08,1678.34,1.15,1.53,7,70.85,46.08,58.57,97.35,Drought-resistant Crops,339.34,1402.8
2005,China,East,Wheat,12.08,1678.34,1.15,1.53,7,70.85,46.08,58.57,97.35,Drought-resistant Crops,339.34,1402.8
2005,China,East,Wheat,12.08,1678.34,1.15,1.53,7,70.85,46.08,58.57,97.35,Drought-resistant Crops,339.34,171.2
2004,Australia,Western Australia,Wheat,14.99,2268.58,14.48,2.63,0,41.16,31.74,10.54,60.18,Crop Rotation,1281.78,216.0
2004,Australia,Western Australia,Wheat,14.99,2268.58,14.48,2.63,0,41.16,31.74,10.54,60.18,Crop Rotation,1281.78,216.0
2004,Australia,Western Australia,Wheat,14.99,2268.58,14.48,2.63,0,41.16,31.74,10.54,60.18,Crop Rotation,1281.78,158.8
1996,Nigeria,North West,Rice,5.48,2563.76,8.22,2.21,8,44.55,4.5,35.81,46.92,No Adaptation,814.53,25840.0
1996,Nigeria,North West,Rice,5.48,2563.76,8.22,2.21,8,44.55,4.5,35.81,46.92,No Adaptation,814.53,25840.0
1996,Nigeria,North West,Rice,5.48,2563.76,8.22,2.21,8,44.55,4.5,35.81,46.92,No Adaptation,814.53,338.8
1994,Nigeria,North West,Wheat,25.43,1548.31,3.39,2.84,8,27.21,33.2,1.97,65.61,Water Management,1262.4,12760.0
1994,Nigeria,North West,Wheat,25.43,1548.31,3.39,2.84,8,27.21,33.2,1.97,65.61,Water Management,1262.4,12760.0
1994,Nigeria,North West,Wheat,25.43,1548.31,3.39,2.84,8,27.21,33.2,1.97,65.61,Water Management,1262.4,357.0
2019,Brazil,North,Wheat,1.83,359.98,11.18,1.143,7,32.03,27.17,34.49,52.08,No Adaptation,504.08,725.8
2019,Brazil,North,Wheat,1.83,359.98,11.18,1.143,7,32.03,27.17,34.49,52.08,No Adaptation,504.08,725.8
2019,Brazil,North,Wheat,1.83,359.98,11.18,1.143,7,32.03,27.17,34.49,52.08,No Adaptation,504.08,184.0
2013,USA,West,Barley,17.86,2792.34,18.78,1.8,6,41.55,1.42,57.24,70.11,Drought-resistant Crops,545.98,278.0
2013,USA,West,Barley,17.86,2792.34,18.78,1.8,6,41.55,1.42,57.24,70.11,Drought-resistant Crops,545.98,294.0
2013,USA,West,Barley,17.86,2792.34,18.78,1.8,6,41.55,1.42,57.24,70.11,Drought-resistant Crops,545.98,298.0
2013,USA,West,Barley,17.86,2792.34,18.78,1.8,6,41.55,1.42,57.24,70.11,Drought-resistant Crops,545.98,298.0
2013,USA,West,Barley,17.86,2792.34,18.78,1.8,6,41.55,1.42,57.24,70.11,Drought-resistant Crops,545.98,289.0
2013,USA,West,Barley,17.86,2792.34,18.78,1.8,6,41.55,1.42,57.24,70.11,Drought-resistant Crops,545.98,296.0
2013,USA,West,Barley,17.86,2792.34,18.78,1.8,6,41.55,1.42,57.24,70.11,Drought-resistant Crops,545.98,292.0
2013,USA,West,Barley,17.86,2792.34,18.78,1.8,6,41.55,1.42,57.24,70.11,Drought-resistant Crops,545.98,293.0
2013,USA,West,Barley,17.86,2792.34,18.78,1.8,6,41.55,1.42,57.24,70.11,Drought-resistant Crops,545.98,282.0
2013,USA,West,Barley,17.86,2792.34,18.78,1.8,6,41.55,1.42,57.24,70.11,Drought-resistant Crops,545.98,270.0
2013,USA,West,Barley,17.86,2792.34,18.78,1.8,6,41.55,1.42,57.24,70.11,Drought-resistant Crops,545.98,273.0
2013,USA,West,Barley,17.86,2792.34,18.78,1.8,6,41.55,1.42,57.24,70.11,Drought-resistant Crops,545.98,285.0
2013,USA,West,Barley,17.86,2792.34,18.78,1.8,6,41.55,1.42,57.24,70.11,Drought-resistant Crops,545.98,281.0
2013,USA,West,Barley,17.86,2792.34,18.78,1.8,6,41.55,1.42,57.24,70.11,Drought-resistant Crops,545.98,278.0
2013,USA,West,Barley,17.86,2792.34,18.78,1.8,6,41.55,1.42,57.24,70.11,Drought-resistant Crops,545.98,278.0
2005,Canada,Ontario,Barley,32.08,1449.51,25.22,1.782,0,53.7,21.19,1.19,99.52,Drought-resistant Crops,304.07,91.0
2005,Canada,Ontario,Barley,32.08,1449.51,25.22,1.782,0,53.7,21.19,1.19,99.52,Drought-resistant Crops,304.07,91.0
2005,Canada,Ontario,Barley,32.08,1449.51,25.22,1.782,0,53.7,21.19,1.19,99.52,Drought-resistant Crops,304.07,75.1
2006,France,Grand Est,Wheat,-2.85,2921.5,11.3,1.99,1,68.99,0.85,25.93,73.71,No Adaptation,304.98,121.6
2006,France,Grand Est,Wheat,-2.85,2921.5,11.3,1.99,1,68.99,0.85,25.93,73.71,No Adaptation,304.98,121.6
2006,France,Grand Est,Wheat,-2.85,2921.5,11.3,1.99,1,68.99,0.85,25.93,73.71,No Adaptation,304.98,152.6
2013,Nigeria,North Central,Rice,24.65,2923.04,27.9,3.402,10,50.8,22.68,53.64,44.98,Water Management,1159.93,56690.0
2013,Nigeria,North Central,Rice,24.65,2923.04,27.9,3.402,10,50.8,22.68,53.64,44.98,Water Management,1159.93,56690.0
2013,Nigeria,North Central,Rice,24.65,2923.04,27.9,3.402,10,50.8,22.68,53.64,44.98,Water Management,1159.93,360.4
2019,USA,Midwest,Rice,24.0,410.59,24.34,2.709,10,97.31,18.17,79.53,62.2,Organic Farming,896.9,287.0
2019,USA,Midwest,Rice,24.0,410.59,24.34,2.709,10,97.31,18.17,79.53,62.2,Organic Farming,896.9,266.0
2019,USA,Midwest,Rice,24.0,410.59,24.34,2.709,10,97.31,18.17,79.53,62.2,Organic Farming,896.9,244.0
2019,USA,Midwest,Rice,24.0,410.59,24.34,2.709,10,97.31,18.17,79.53,62.2,Organic Farming,896.9,234.0
2019,USA,Midwest,Rice,24.0,410.59,24.34,2.709,10,97.31,18.17,79.53,62.2,Organic Farming,896.9,236.0
2019,USA,Midwest,Rice,24.0,410.59,24.34,2.709,10,97.31,18.17,79.53,62.2,Organic Farming,896.9,234.0
2019,USA,Midwest,Rice,24.0,410.59,24.34,2.709,10,97.31,18.17,79.53,62.2,Organic Farming,896.9,240.0
2019,USA,Midwest,Rice,24.0,410.59,24.34,2.709,10,97.31,18.17,79.53,62.2,Organic Farming,896.9,254.0
2019,USA,Midwest,Rice,24.0,410.59,24.34,2.709,10,97.31,18.17,79.53,62.2,Organic Farming,896.9,250.0
2019,USA,Midwest,Rice,24.0,410.59,24.34,2.709,10,97.31,18.17,79.53,62.2,Organic Farming,896.9,240.0
2019,USA,Midwest,Rice,24.0,410.59,24.34,2.709,10,97.31,18.17,79.53,62.2,Organic Farming,896.9,244.0
2019,USA,Midwest,Rice,24.0,410.59,24.34,2.709,10,97.31,18.17,79.53,62.2,Organic Farming,896.9,254.0
2019,USA,Midwest,Rice,24.0,410.59,24.34,2.709,10,97.31,18.17,79.53,62.2,Organic Farming,896.9,246.0
2019,USA,Midwest,Rice,24.0,410.59,24.34,2.709,10,97.31,18.17,79.53,62.2,Organic Farming,896.9,287.0
2019,USA,Midwest,Rice,24.0,410.59,24.34,2.709,10,97.31,18.17,79.53,62.2,Organic Farming,896.9,287.0
2017,Canada,Ontario,Barley,34.24,1535.13,11.73,3.01,1,49.95,25.18,61.81,41.72,Organic Farming,1250.96,193.1
2017,Canada,Ontario,Barley,34.24,1535.13,11.73,3.01,1,49.95,25.18,61.81,41.72,Organic Farming,1250.96,205.0
2017,Canada,Ontario,Barley,34.24,1535.13,11.73,3.01,1,49.95,25.18,61.81,41.72,Organic Farming,1250.96,208.0
2017,Canada,Ontario,Barley,34.24,1535.13,11.73,3.01,1,49.95,25.18,61.81,41.72,Organic Farming,1250.96,202.0
2017,Canada,Ontario,Barley,34.24,1535.13,11.73,3.01,1,49.95,25.18,61.81,41.72,Organic Farming,1250.96,171.0
2017,Canada,Ontario,Barley,34.24,1535.13,11.73,3.01,1,49.95,25.18,61.81,41.72,Organic Farming,1250.96,176.0
2017,Canada,Ontario,Barley,34.24,1535.13,11.73,3.01,1,49.95,25.18,61.81,41.72,Organic Farming,1250.96,172.0
2017,Canada,Ontario,Barley,34.24,1535.13,11.73,3.01,1,49.95,25.18,61.81,41.72,Organic Farming,1250.96,183.0
2017,Canada,Ontario,Barley,34.24,1535.13,11.73,3.01,1,49.95,25.18,61.81,41.72,Organic Farming,1250.96,195.0
2017,Canada,Ontario,Barley,34.24,1535.13,11.73,3.01,1,49.95,25.18,61.81,41.72,Organic Farming,1250.96,205.0
2017,Canada,Ontario,Barley,34.24,1535.13,11.73,3.01,1,49.95,25.18,61.81,41.72,Organic Farming,1250.96,202.0
2017,Canada,Ontario,Barley,34.24,1535.13,11.73,3.01,1,49.95,25.18,61.81,41.72,Organic Farming,1250.96,199.0
2017,Canada,Ontario,Barley,34.24,1535.13,11.73,3.01,1,49.95,25.18,61.81,41.72,Organic Farming,1250.96,205.0
2017,Canada,Ontario,Barley,34.24,1535.13,11.73,3.01,1,49.95,25.18,61.81,41.72,Organic Farming,1250.96,193.1
2017,Canada,Ontario,Barley,34.24,1535.13,11.73,3.01,1,49.95,25.18,61.81,41.72,Organic Farming,1250.96,148.8
2010,Argentina,Northwest,Rice,18.88,1497.29,5.21,4.79,9,81.06,19.39,74.9,61.47,No Adaptation,1444.39,1027.0
2010,Argentina,Northwest,Rice,18.88,1497.29,5.21,4.79,9,81.06,19.39,74.9,61.47,No Adaptation,1444.39,1027.0
2010,Argentina,Northwest,Rice,18.88,1497.29,5.21,4.79,9,81.06,19.39,74.9,61.47,No Adaptation,1444.39,263.6
1996,Australia,Victoria,Rice,4.73,2472.31,12.82,1.35,7,37.68,11.43,73.07,98.78,Crop Rotation,245.74,234.0
1996,Australia,Victoria,Rice,4.73,2472.31,12.82,1.35,7,37.68,11.43,73.07,98.78,Crop Rotation,245.74,234.0
